Hour,GROUND_R5_Temp,GROUND_R5_Humidity,UPPER_R5_Temp,UPPER_R5_Humidity,District Heating Water Energy : HOT WATER LOOP DISTRICT HEATING,DistrictCooling:Facility : None,Electricity:Facility : None,Fans:Electricity : None,InteriorEquipment:Electricity : None,InteriorLights:Electricity : None,Pumps:Electricity : None,Water:Facility : None,Total Energy
121,21.531552025359062,61.62615702729344,21.171650914826873,46.107686997311156,491879736.238778,92475238.14518836,73050028.63694702,8673228.299255883,49884138.24231657,12278055.081989996,2214607.013384581,0.059505691287907315,267835020.09826916
122,21.531289534169122,60.92607609466689,20.987061545281367,45.104145765449196,502436661.68228215,85964688.2422405,68732409.70774873,8673228.299255883,45571976.87178277,12278055.081989996,2209149.454720077,0.029752845643953606,264866193.01592296
123,21.53133286415601,59.277963680167,20.826718811226538,43.64717433587146,502007623.3124312,75800817.81599541,66518466.52010802,8673228.299255883,43415896.1865159,12278055.081989996,2151286.9523462546,0.007438211410988301,259121280.22958356
124,21.531388792673813,57.323479012291635,20.666154532729198,42.17416482436976,502428644.7130165,66555269.43240241,65407652.50155294,8673228.299255883,42337855.84388244,12278055.081989996,2118513.276424634,0.007438211410988301,255068957.21669257
125,21.531943537233417,55.47728925472006,20.702675062328364,42.26580551478617,501967073.9617639,66883171.59334973,69622752.56121847,8673228.299255883,42949903.765588544,15865123.000067241,2134497.496306817,0.029752845643953606,259239501.0795897
126,21.530804222539683,55.19702184462026,20.498942335289033,42.068101142115744,499925114.9985049,55906335.168903366,82373532.32700469,8673228.299255883,49564201.322168,22142492.054821134,1993610.6507596953,0.2008317080966909,267650682.38280743
127,21.530316896915938,55.10594523836838,20.721900966310795,42.40097985980187,495176842.45654565,63490878.19702314,97670569.81994843,8673228.299255883,63870836.777960315,23039258.9947167,2087245.7480155302,0.6991918726329261,283893143.37113804
128,21.681260092965374,55.94148767089842,20.77142699994334,43.896380370198614,496709027.31030077,65685274.25565748,110244970.90099199,8673228.299255883,77345033.15809168,22142492.054821134,2084217.3888232962,0.7438211410988574,297709738.08964473
129,21.68570068712822,56.63851016564025,20.74557316062162,44.83955547413756,498323917.5880718,69818890.83292285,110147383.99381867,8673228.299255883,80490464.82972063,18878146.32000185,2105544.5448402986,0.7140682954549032,299528320.13415027
130,21.68479788373376,56.55047168976255,20.86485176558099,45.5854560846149,501773442.6899244,85501940.10932498,107712002.58160621,8673228.299255883,79732361.40723576,17084612.28171575,2221800.5933988034,0.62480975852304,303470463.5146893
131,21.685672013668647,59.274335787183325,20.905851787889535,49.12523055207203,502838834.78362507,97145423.05828518,107454883.75765139,8673228.299255883,79440250.40567827,17084612.28171575,2256792.7710015024,0.5653040672351313,307449636.3716215
132,21.685842325345646,60.801651855037846,20.855367105652075,50.17624575912549,503545867.2153753,98695700.03480245,108506944.06283136,8673228.299255883,80518290.7483117,17084612.28171575,2230812.7335480307,0.4537308960703022,309254133.14622396
133,21.686916102058394,60.930441274278394,20.788222777394903,48.47724264305375,505595587.8603045,100422356.46939592,106850273.12777235,8673228.299255883,79247091.02574714,16647577.676767655,2282376.126001691,0.3942252047823942,308856254.5710058
134,21.687213264494343,60.13842896189282,20.696054881119426,46.05610373337189,506192597.78873444,97856201.2712936,104304946.19578247,8673228.299255883,76206129.37777792,17084612.28171575,2340976.2370329443,0.3495959363164626,305654545.88245845
135,21.68689523989841,59.38585185667181,20.70899512627649,47.841640027939825,506797903.39330226,95460113.96917406,103148926.2285529,8673228.299255883,75128089.03514448,17084612.28171575,2262996.612436814,0.30496666785053084,303901598.68271166
136,21.68608748065115,59.05401879840744,20.727381421520267,50.63680620394364,506676103.7415549,97133378.9831628,109011125.58757661,8673228.299255883,78362210.0630448,19774913.4183924,2200773.806883554,0.3495959363164626,310280953.1624825
137,21.685161034587633,59.27343508688573,20.809601281254054,52.7815917882966,501426494.1828663,97556146.24228847,130586110.94451,8673228.299255883,93746885.8614706,26052282.314651314,2113714.4691322353,0.40910162760437124,330246991.08622825
138,21.60784912914148,59.92352063241438,20.958823853755472,52.065676774958355,491327223.9373791,100557599.66019031,154268914.76372376,8673228.299255883,115076445.1502623,28419860.95108005,2099380.3631255217,0.5429894330021654,351563855.9629136
139,21.531412595072307,60.87146929436589,21.094803165653715,51.084886836923175,485094486.4052162,100507541.1059788,160148609.84969294,8673228.299255883,114684788.38251103,34697230.00583395,2093363.1620920757,0.6396861813450169,355349285.6867579
140,21.529332026650753,61.557456623094254,21.083718267655374,51.43340999274465,485279609.1695567,96629267.80118446,155822470.85128963,8673228.299255883,105914410.14066473,39181065.02230175,2053767.3890673216,0.6099333357010631,349792096.5082034
141,21.529326175890887,62.090667208234244,21.07782483369925,51.501316761784615,485814556.1954692,95898594.40354893,151505528.418899,8673228.299255883,101602248.77013095,39181065.02230175,2048986.3272104012,0.5578658558241428,345409911.951905
142,21.52911795138147,62.60417517988935,21.081212392833706,51.970448485527015,487107136.6432973,94842115.82662919,136984315.74291822,8673228.299255883,96065991.55618495,30213394.989366166,2031700.8981112414,0.4537308960703022,330967399.8995604
143,21.52997409826769,63.10570319187696,21.00454945284621,52.75456457949746,492339418.48971456,94716562.78658754,111699707.20511097,8673228.299255883,79749330.91590448,21245724.9564306,2031423.0335200084,0.3942252047823942,307385034.29721165
144,21.530321950162172,63.56942488877339,20.91472907172116,53.38804223867453,497145966.8910511,93896342.84679319,90181168.26948218,8673228.299255883,64510710.61825748,14968356.060171671,2028873.2917971285,0.21570813091866772,287195271.5154303
145,21.531046927359014,63.9132891264175,20.810454962754218,53.82672271838186,503313942.40603733,93346190.85387945,72878421.26563206,8673228.299255883,49884138.24231657,12278055.081989996,2042999.6420696357,0.059505691287907315,271765132.352271
146,21.531699994092847,63.740809497482765,20.733424488469737,53.05193109694707,506390937.25796777,93056732.54785684,68591939.01636684,8673228.299255883,45571976.87178277,12278055.081989996,2068678.7633381838,0.029752845643953606,268407828.95164174
147,21.531575104924887,62.95291797780768,20.739867387318597,51.79663566211888,507108274.8597472,96022098.95806138,66487949.04489658,8673228.299255883,43415896.1865159,12278055.081989996,2120769.4771348247,0.007438211410988301,267531406.9841661
148,21.532142477627204,61.76541823678205,20.75134207885366,50.84889697927392,508109434.56486243,99616320.32853895,65466136.28310208,8673228.299255883,42337855.84388244,12278055.081989996,2176997.057973766,0.007438211410988301,268041387.9142359
149,21.531011061411316,60.57167326949294,20.635562914168155,51.34168694734856,507824393.26284546,92606637.0077152,69598857.13717078,8673228.299255883,42949903.765588544,15865123.000067241,2110602.072259119,0.029752845643953606,269742533.8940243
150,21.530872716318274,59.68242379614667,20.61990226899369,50.89691259775946,505679942.56096727,91326987.31329454,82487135.36859855,8673228.299255883,49564201.322168,22142492.054821134,2107213.6923535625,0.2008317080966909,281489445.3266858
151,21.530459644661033,59.818864287381,20.593839535576045,51.89598570390345,500717929.67931193,83072801.14272878,97586572.63139173,8673228.299255883,63870836.777960315,23039258.9947167,2003248.5594588465,0.6991918726329261,292183482.9054053
152,21.530196237036176,60.45971962370677,20.621453992038706,52.02413261509728,494963929.2200856,78449547.54634367,109710367.57505573,8673228.299255883,76953376.39034042,22142492.054821134,1941270.8306382995,0.7438211410988574,300848193.1638655
153,21.53067286743473,60.86939657752106,20.582673946197005,52.060877009176004,500874894.0066032,80627975.5646049,104550008.99524763,8673228.299255883,78031416.73297387,15865123.000067241,1980240.9629506427,0.7140682954549032,298384298.852317
154,21.52974071839743,60.899028712400245,20.705363655261646,52.76369776915234,503045454.3382996,94925912.2430529,102110802.46510229,8673228.299255883,77273313.31048903,14071588.96178113,2092671.8935762485,0.62480975852304,301434591.3255531
155,21.53010998242961,62.49651599847195,20.669559887234254,55.2358246351698,504518511.5036456,99292171.78940992,101820145.26414642,8673228.299255883,76981202.30893148,14071588.96178113,2094125.6941779351,0.5653040672351313,303090373.0284983
156,21.53145221723592,63.115246880931466,20.582105915634102,52.87487654956494,505028452.2640718,99329991.3040114,102953874.51128475,8673228.299255883,78059242.65156494,14071588.96178113,2149814.5986828166,0.4537308960703022,304406689.0339792
157,21.53098531329329,62.33833308750124,20.735239358977193,50.663981501907536,506294809.1393749,112581749.90437329,102073243.88569091,8673228.299255883,76981202.30893148,14071588.96178113,2347224.3157224227,0.3942252047823942,308365430.233607
158,21.53245010843952,62.05762384833448,20.630860531419547,48.72513393745584,507589606.186012,110434428.46836178,98921194.2922673,8673228.299255883,73747081.28103115,14071588.96178113,2429295.7501991517,0.3495959363164626,304929205.8437252
159,21.531674600766223,61.55413575645943,20.63830113800738,47.771071918333796,507798207.9234025,110108364.57831119,97885674.92375001,8673228.299255883,72669040.93839769,14071588.96178113,2471816.724315305,0.30496666785053084,303854532.42432123
160,21.532463865898702,61.59893752204752,20.748151590202387,48.019843018682934,502171618.1084516,116973673.18549673,103846358.47988193,8673228.299255883,75903161.96629804,16761890.098457782,2508078.1158702383,0.3495959363164626,310228122.2445314
161,21.53054964738928,61.726749682097,20.818659189780284,51.98646853730748,501589139.9712826,111030938.81719856,125267696.80507888,8673228.299255883,91287837.76472382,23039258.9947167,2267371.746382485,0.40910162760437124,329474389.7345726
162,21.529243227057687,62.143872455189346,20.896322919364817,54.71768936208488,494831628.77680624,104507318.15629861,153834013.1263659,8673228.299255883,114684788.38251103,28419860.95108005,2056135.4935189136,0.5429894330021654,353613662.10406756
163,21.528881254853427,64.01407789333375,20.966320322376795,57.702299210711665,490447766.61732787,99576412.1652138,160001746.92761976,8673228.299255883,114684788.38251103,34697230.00583395,1946500.2400188374,0.6396861813450169,356676473.188467
164,21.52942768925095,65.5148414004253,21.033404400947763,57.52242038831,490097896.98237336,100708023.40453626,155732197.43957856,8673228.299255883,105914410.14066473,39181065.02230175,1963493.9773562416,0.6099333357010631,352667504.23521507
165,21.529667916774287,66.27073187195931,20.970358906482485,56.414909080423264,490349337.876963,93265137.17335887,151380669.99347663,8673228.299255883,101602248.77013095,39181065.02230175,1924127.901788083,0.5578658558241428,345918828.34358394
166,21.52989816280781,66.46765909689078,20.92555074460193,54.98565435959549,490721980.9572416,88367390.01883093,136865541.77189595,8673228.299255883,96065991.55618495,30213394.989366166,1912926.9270889363,0.4537308960703022,329895332.09725344
167,21.530512718000626,66.41025062426665,20.86070576288492,54.23348952236904,495495713.2476441,86447155.85077609,111599970.21051571,8673228.299255883,79749330.91590448,21245724.9564306,1931686.0389247695,0.3942252047823942,305580926.57665575
168,21.530987730313154,66.23660797985629,20.782547835157814,54.10411042481841,499918158.7017079,85305097.91291566,90101360.9551534,8673228.299255883,64510710.61825748,14968356.060171671,1949065.9774683877,0.21570813091866772,285175779.8266946
169,21.531765434596807,65.9788044657238,20.62654149155885,53.92760555070191,505845633.6517261,81174215.15906174,72788799.9815663,8673228.299255883,49884138.24231657,12278055.081989996,1953378.358003846,0.059505691287907315,268462082.9184956
170,21.532641038788515,65.26499178410255,20.53496377567532,52.686981724338416,508305191.84282625,79243015.18261525,68500556.16963059,8673228.299255883,45571976.87178277,12278055.081989996,1977295.9166019368,0.029752845643953606,264349958.5114444
171,21.53271513056576,64.05518104509578,20.490707047905957,51.31143843087537,508950556.70415264,78182967.58287385,66368240.339990154,8673228.299255883,43415896.1865159,12278055.081989996,2001060.7722283907,0.007438211410988301,262079415.10233232
172,21.531826102148205,63.21314803439503,20.24512445514399,49.9041541844988,509503090.5519977,64406898.33828844,65209763.877391964,8673228.299255883,42337855.84388244,12278055.081989996,1920624.65226364,0.007438211410988301,256513093.50748736
173,21.532709224082662,61.65809963766833,20.181716242444327,47.56351686580596,508845921.0905287,59001893.615566574,69424280.22847171,8673228.299255883,42949903.765588544,15865123.000067241,1936025.163560045,0.029752845643953606,258706885.13050348
174,21.532563011906632,59.98980293282875,20.282569616525635,46.743985272504425,506379365.6052526,63487851.70119279,82370533.71297006,8673228.299255883,49564201.322168,22142492.054821134,1990612.0367250799,0.2008317080966909,272326272.81511855
175,21.5315743343789,59.30143457116927,20.39310523534682,47.62889020718621,501559030.91251814,68940131.29622336,97596620.18761364,8673228.299255883,63870836.777960315,23039258.9947167,2013296.1156807279,0.6991918726329261,287763007.5905275
176,21.53064266595045,59.33194673594691,20.47280678602601,49.18597914276472,495761571.47588295,69367662.52452435,109722379.26999366,8673228.299255883,76953376.39034042,22142492.054821134,1953282.525576221,0.7438211410988574,298098790.60346276
177,21.530801046480168,59.35420562545397,20.375908369767274,50.00708410751424,502327313.4014467,70541459.19477163,104535857.10469532,8673228.299255883,78031416.73297387,15865123.000067241,1966089.0723983296,0.7140682954549032,295492114.6367681
178,21.530159173068938,59.4020426056033,20.441330050889732,51.2711173572579,504565514.8763253,79118212.94810504,102037710.82487157,8673228.299255883,77273313.31048903,14071588.96178113,2019580.2533455398,0.62480975852304,296598953.433015
179,21.530575172757565,61.18138702660185,20.44895014296802,54.504326577771934,505948823.9145904,86579398.69561431,101758328.92111245,8673228.299255883,76981202.30893148,14071588.96178113,2032309.3511439476,0.5653040672351313,299267736.45784736
180,21.53050793374473,61.16581027646353,20.45676696995191,53.70514373175059,506630844.36440057,93777491.65516315,102893555.02780804,8673228.299255883,78059242.65156494,14071588.96178113,2089495.115206081,0.4537308960703022,303029667.0343293
181,21.53015101291608,62.35237125699404,20.55196029511752,55.3874012207979,508617645.7459606,103747028.19767521,101880283.39405356,8673228.299255883,76981202.30893148,14071588.96178113,2154263.8240850503,0.3942252047823942,306001841.3752655
182,21.530228814964257,64.34164807300044,20.619107382015088,58.45545995144716,505457474.56550515,113972541.70594831,98655536.85415836,8673228.299255883,73747081.28103115,14071588.96178113,2163638.31209021,0.3495959363164626,305132208.94464284
183,21.52790648820225,66.4044292447315,20.71332592219473,60.19932903546678,483601806.89200044,124513919.64226086,97545638.15698037,8673228.299255883,72669040.93839769,14071588.96178113,2131779.9575456474,0.30496666785053084,300250880.33506745
184,21.530568721409903,67.27541284162993,20.812783587689825,60.27749418379326,467797522.6672478,140613766.56247103,103537253.22101672,8673228.299255883,75903161.96629804,16761890.098457782,2198972.8570050434,0.3495959363164626,306341016.29758966
